response_time,reward
0.21135163307189941,30.916143797460734
0.016808748245239258,32.68462518173088
0.0256500244140625,32.89251668631785
0.020531177520751953,33.76703383512497
0.016579627990722656,31.923764612369414
0.022185325622558594,33.24306552952136
0.018750667572021484,33.80404966603882
0.018381118774414062,30.808534063131823
0.016994476318359375,31.16661850340866
0.021195411682128906,32.71895330959893
0.02691173553466797,32.63462354677591
0.0221254825592041,32.48199080550144
0.020403385162353516,31.953000179752667
0.020876407623291016,33.81514873314892
0.01826190948486328,34.59474307055261
0.021096229553222656,30.345822596498373
0.020836353302001953,31.5781128832418
0.01701831817626953,33.69584303467066
0.0225980281829834,31.828327989659932
0.02422332763671875,31.360311795684098
0.01909494400024414,34.211318387271405
0.016656875610351562,32.5172206896056
0.01973891258239746,34.08633833616774
0.01930403709411621,32.831543491531995
0.0190582275390625,34.784077468031306
0.018477439880371094,33.47416879247959
0.01828622817993164,31.06567186061708
0.018461227416992188,33.19132039118128
0.020385265350341797,34.2205056840238
0.02130603790283203,33.246252921285645
0.018028736114501953,34.04812653392474
0.01743483543395996,31.208637876166215
0.01666116714477539,33.39824262759995
0.02274322509765625,32.20036352615104
0.018792390823364258,32.66419736484915
0.019408226013183594,33.88583255057838
0.01687002182006836,32.22901198657317
0.021126985549926758,25.16246552710272
0.02155327796936035,31.575089704935614
0.018497943878173828,29.334364878067667
0.01885676383972168,32.654311744556
0.020661592483520508,30.89893687044915
0.017322540283203125,33.3305667167598
0.016453027725219727,32.54174274797953
0.02214813232421875,33.72537003843465
0.018423795700073242,34.50820973638302
0.018352985382080078,32.96813829509
0.0163724422454834,34.09493366653257
0.018726348876953125,32.248466666369126
0.016344547271728516,30.85985265700066
0.01825714111328125,31.671606965710332
0.01842522621154785,32.09024200054102
0.015970230102539062,32.53890068506126
0.022182226181030273,32.27406451808051
0.01967597007751465,32.8713810882604
0.021318674087524414,33.70571806440089
0.018997669219970703,33.859503420490064
0.021558046340942383,31.346823918171612
0.016382932662963867,33.24494724494977
0.01675868034362793,31.44822910009877
0.017248868942260742,31.565966888255325
0.017372846603393555,31.602110074398436
0.017874479293823242,33.96434742251153
0.016283273696899414,33.187118117260034
0.02431488037109375,32.58053516756982
0.02327275276184082,33.5908678854775
0.019181013107299805,31.40644121387532
0.021931171417236328,34.1846763032692
0.019437789916992188,34.11459438692378
0.017512083053588867,31.593813319559224
0.01950693130493164,32.782594762317416
0.017998456954956055,30.346733519406293
0.020737648010253906,33.598966737066846
0.016901254653930664,32.95982540429681
0.02275395393371582,32.3634717245412
0.019434452056884766,33.09365667807057
0.019643783569335938,33.50339324059862
0.021155595779418945,31.628987635194367
0.02160787582397461,34.068942915224326
0.020935535430908203,32.40341762675885
0.016472578048706055,32.937487921507184
0.018509626388549805,33.86497369285344
0.019982099533081055,32.29775700788293
0.02195453643798828,33.780638089916884
0.016928434371948242,32.125481438951645
0.018960952758789062,32.169540844441364
0.021014690399169922,34.47937156178583
0.01935124397277832,33.69515601099387
0.021535634994506836,33.17592207354845
0.020148038864135742,33.33184322309687
0.018351078033447266,31.598747370030637
0.021932363510131836,33.429848567298485
0.019589900970458984,32.04531994991852
0.018689393997192383,20.08040016544363
0.020149707794189453,31.016061107377404
0.01818251609802246,33.06762149971136
0.016307592391967773,32.65879880488856
0.01767253875732422,31.90560339191395
0.01997828483581543,34.71171007127801
0.019866943359375,31.94719359040979
0.022189617156982422,31.44018668891877
0.020802021026611328,30.234403821720882
0.019363880157470703,31.8953080085272
0.022356033325195312,31.937867269547986
0.018668413162231445,29.771197135420678
0.017564773559570312,31.71106551682136
0.016963958740234375,31.062029449796206
0.017887353897094727,19.48370120118744
0.02218341827392578,31.667759661323302
0.017958402633666992,32.497422696188686
0.026307344436645508,30.596488125636355
0.01999187469482422,32.499246248651694
0.024214982986450195,31.370122932906106
0.019332408905029297,30.952997719663898
0.021820068359375,33.31171519875009
0.017033815383911133,29.549334457132197
0.016402244567871094,33.64682737096156
0.020212411880493164,33.99242101433651
0.022280454635620117,32.62416524020273
0.016735076904296875,32.97705862306597
0.01795172691345215,32.288485406321016
0.019427776336669922,30.572670403076756
0.01682305335998535,34.3018767064857
0.01678776741027832,33.77460057872459
0.017328977584838867,31.22664467459858
0.01848435401916504,29.98971796595813
0.022029399871826172,33.11922895733812
0.022804737091064453,30.408943928643573
0.01869654655456543,34.376601823097005
0.021418094635009766,33.83741852035584
0.017225980758666992,30.827890867801685
0.01980304718017578,30.978241334062325
0.018929481506347656,31.67380758673366
0.0157167911529541,31.795168154285776
0.017537355422973633,33.6479173029003
0.019736289978027344,32.87042889534304
0.017037630081176758,33.21685730932455
0.016933441162109375,30.214677055496523
0.018001079559326172,34.31250430578696
0.020176172256469727,30.31622259763168
0.01978468894958496,32.0866260767129
0.019008636474609375,33.546319607164406
0.018245935440063477,30.021386899176438
0.02259349822998047,26.68553932447211
0.017075061798095703,34.97723194449123
0.021359920501708984,32.234215205800965
0.017699003219604492,34.41930618920002
0.019794225692749023,32.191945648704724
0.02261185646057129,34.4390837228273
0.024224281311035156,32.466693115927235
0.01929497718811035,31.876523872589985
0.017008066177368164,33.43745691717059
0.019677162170410156,33.7044338056207
0.020537853240966797,31.36063096425235
0.0181577205657959,34.546798905028155
